gene_id,gene_name,log2FC_3mo,log2FC_18mo,qvalue_18mo,sig_at_18mo,direction_18mo
ENSDARG00000063011,antxr2b,0.4515,-0.7566,0.246602,False,not_significant
ENSDARG00000044253,paqr3b,0.4716,-0.3479,0.307977,False,not_significant
ENSDARG00000044254,anxa3b,-0.3418,0.4776,0.281505,False,not_significant
ENSDARG00000093531,slc37a4b,0.2346,2.568,0.203063,False,not_significant
ENSDARG00000034174,mrrf,0.0693,-0.0638,0.378938,False,not_significant
ENSDARG00000044255,rbm18,-0.0853,-0.7103,0.052548,False,not_significant
ENSDARG00000006896,lhx6,-0.6847,6.1706,0.000917,True,up_in_MUT
ENSDARG00000058041,ndufa8,-0.5987,0.6315,0.090536,False,not_significant
ENSDARG00000044261,si_ch211-243g18.2,0.6784,0.0002,0.408921,False,not_significant
ENSDARG00000063050,rc3h2,-0.5794,0.8233,0.016944,False,not_significant
ENSDARG00000021455,strbp,-0.2248,0.5681,0.306688,False,not_significant
ENSDARG00000028099,sh2d3ca,-0.3449,-1.0308,0.041802,True,down_in_MUT
ENSDARG00000058102,sardh,-0.1249,-0.3238,0.374832,False,not_significant
ENSDARG00000073914,fam163ba,-0.3384,-4.0838,0.073043,False,not_significant
ENSDARG00000078492,swi5,0.4433,-0.8387,0.318345,False,not_significant
ENSDARG00000017047,slc27a4,0.3237,-0.5835,0.338844,False,not_significant
ENSDARG00000069439,ptgdsa,-0.1839,-2.5987,0.089861,False,not_significant
ENSDARG00000004296,ambp,-0.5829,-2.5982,0.163357,False,not_significant
ENSDARG00000091419,nrarpa,-0.1439,0.5016,0.3193,False,not_significant
ENSDARG00000063140,exd3,0.6161,0.0824,0.388015,False,not_significant
ENSDARG00000044265,cdc37l1,0.3922,0.404,0.120408,False,not_significant
ENSDARG00000058226,ak3,-0.0737,0.5715,0.062089,False,not_significant
ENSDARG00000058221,ugcg,0.5995,-0.692,0.011069,False,not_significant
ENSDARG00000043757,ptbp3,-0.5555,-0.548,0.150708,False,not_significant
ENSDARG00000002523,hsdl2,-0.1639,0.6799,0.076813,False,not_significant
ENSDARG00000060911,si_ch211-126i22.5,0.5786,-0.8207,0.0081,False,not_significant
ENSDARG00000028523,inip,0.0861,-0.6054,0.031919,False,not_significant
ENSDARG00000063194,lin54,0.2549,-0.575,0.020122,False,not_significant
ENSDARG00000043732,cops4,0.3291,-0.2893,0.17935,False,not_significant
ENSDARG00000043729,plac8.1,-1.1319,-0.7602,0.288556,False,not_significant
ENSDARG00000043728,srek1ip1,0.5743,-0.8408,0.001885,False,not_significant
ENSDARG00000043727,cwc27,0.2628,-0.4525,0.059317,False,not_significant
ENSDARG00000063161,ppwd1,0.4499,-0.779,0.01141,False,not_significant
ENSDARG00000069420,trim23,0.5615,-0.43,0.081568,False,not_significant
ENSDARG00000099840,lpar1,-0.0711,0.5436,0.073618,False,not_significant
ENSDARG00000098764,musk,-0.489,0.8815,0.034921,False,not_significant
ENSDARG00000000804,rassf6,-0.8192,-0.0859,0.381404,False,not_significant
ENSDARG00000074425,si_busm1-57f23.1,-0.4903,0.9594,0.048703,False,not_significant
ENSDARG00000000142,tmem267,0.0967,-0.4391,0.140632,False,not_significant
ENSDARG00000026736,il11ra,-0.7839,0.6402,0.042811,False,not_significant
ENSDARG00000028661,cntfr,-0.0452,0.9252,0.010429,False,not_significant
ENSDARG00000069543,galt,0.7192,-0.503,0.102884,False,not_significant
ENSDARG00000011418,sigmar1,0.2204,-0.4585,0.173905,False,not_significant
ENSDARG00000012275,katnal2,2.0374,-6.3299,0.0,True,down_in_MUT
ENSDARG00000024728,hdhd2,0.2301,-0.1186,0.326631,False,not_significant
ENSDARG00000039601,ier3ip1,0.0562,0.2852,0.158739,False,not_significant
ENSDARG00000006389,smad2,0.0474,-0.4212,0.199462,False,not_significant
ENSDARG00000094055,si_dkey-88l16.3,0.7388,-6.5569,,False,not_significant
ENSDARG00000028096,cldn23a,-1.2702,-1.4409,0.071704,False,not_significant
ENSDARG00000103703,cldn23b,-0.3286,-0.5252,0.29725,False,not_significant
ENSDARG00000044276,spp1,-0.9992,2.0176,0.007472,True,up_in_MUT
ENSDARG00000021982,sh3bp2,-0.4032,0.0815,0.355012,False,not_significant
ENSDARG00000006257,vldlr,0.114,-0.5903,0.209086,False,not_significant
ENSDARG00000087779,pum3,0.483,-0.6838,0.116541,False,not_significant
ENSDARG00000033768,trappc13,0.2311,-0.3629,0.146523,False,not_significant
ENSDARG00000016769,sgtb,0.1593,0.1844,0.287254,False,not_significant
ENSDARG00000019233,nln,0.3168,0.9723,0.068981,False,not_significant
ENSDARG00000044281,erbin,0.0583,0.2086,0.197796,False,not_significant
ENSDARG00000002271,zfand5b,-0.0595,0.6235,0.034702,False,not_significant
ENSDARG00000044282,smc5,1.14,-1.3429,0.001261,True,down_in_MUT
ENSDARG00000073695,mamdc2b,-0.3295,1.1057,0.007214,True,up_in_MUT
ENSDARG00000074328,apba1b,1.6955,-1.8188,0.000514,True,down_in_MUT
ENSDARG00000063309,tjp2a,0.4726,-1.8271,3.3e-05,True,down_in_MUT
ENSDARG00000044295,pip5k1ba,-0.2935,0.9381,0.000222,False,not_significant
ENSDARG00000076560,apbb1,-0.4706,0.6055,0.073498,False,not_significant
ENSDARG00000018426,aldh7a1,-0.0277,0.5788,0.013989,False,not_significant
ENSDARG00000044298,phax,0.2112,-1.4693,0.000368,True,down_in_MUT
ENSDARG00000044299,lmnb1,0.2404,-0.5119,0.11073,False,not_significant
ENSDARG00000095594,si_dkey-184a18.5,0.3014,-1.0952,0.021115,True,down_in_MUT
ENSDARG00000017229,megf10,0.0204,1.2383,0.01201,True,up_in_MUT
ENSDARG00000044304,prrc1,0.0587,-0.2624,0.222804,False,not_significant
ENSDARG00000104573,slc12a2,0.0338,-0.5634,0.094943,False,not_significant
ENSDARG00000051896,fbn2a,2.2401,-3.4917,1.4e-05,True,down_in_MUT
ENSDARG00000046054,CT027815.1,-0.4169,-0.3325,0.168296,False,not_significant
ENSDARG00000046053,slc27a6,0.6511,-2.6069,4e-06,True,down_in_MUT
ENSDARG00000060069,isoc1,-0.0309,0.5233,0.037018,False,not_significant
ENSDARG00000069472,chsy3,-0.5092,0.5391,0.123746,False,not_significant
ENSDARG00000103135,stoml2,0.3465,-0.1502,0.308461,False,not_significant
ENSDARG00000099113,UNC13B,0.6302,-0.8484,0.079107,False,not_significant
ENSDARG00000100292,fam166b,2.3272,-6.2723,0.0,True,down_in_MUT
ENSDARG00000078056,RNF208,0.2196,0.9504,0.090365,False,not_significant
ENSDARG00000095421,BX324123.2,-0.7368,1.1945,0.010812,True,up_in_MUT
ENSDARG00000013871,slc5a1,2.2132,1.4032,0.028284,True,up_in_MUT
ENSDARG00000005560,ywhah,0.0678,0.6084,0.004382,False,not_significant
ENSDARG00000078105,depdc5,-0.4258,0.4631,0.037011,False,not_significant
ENSDARG00000014058,rab36,0.9346,-6.5659,0.0,True,down_in_MUT
ENSDARG00000025220,sppl3,0.0096,-0.0796,0.348841,False,not_significant
ENSDARG00000099844,GNAZ,-0.5921,0.8164,0.02623,False,not_significant
ENSDARG00000034852,nt5c2l1,-0.2033,0.3292,0.254144,False,not_significant
ENSDARG00000062873,slc2a11l,1.2953,0.8886,0.180174,False,not_significant
ENSDARG00000039354,ska1,1.5685,-4.9431,0.0,True,down_in_MUT
ENSDARG00000073721,smarcad1b,0.4951,-0.6597,0.032646,False,not_significant
ENSDARG00000014939,KCNN2,0.7016,-0.7434,0.146079,False,not_significant
ENSDARG00000039345,drg1,0.3581,-0.2026,0.283393,False,not_significant
ENSDARG00000074858,stard7,-0.0193,0.8992,0.051519,False,not_significant
ENSDARG00000010641,slc20a1b,0.1285,0.0702,0.347734,False,not_significant
ENSDARG00000095294,si_dkey-200l5.4,0.9929,-1.497,0.05029,False,not_significant
ENSDARG00000011743,pigo,-0.2994,0.1942,0.266411,False,not_significant
ENSDARG00000039351,ccl19b,0.1158,0.0148,0.404881,False,not_significant
ENSDARG00000077596,phf24,0.0772,-2.3126,0.009552,True,down_in_MUT
ENSDARG00000044183,prkab1a,0.0963,0.0782,0.360006,False,not_significant
ENSDARG00000069377,si_dkey-242g16.2,-1.2041,0.5198,0.247688,False,not_significant
ENSDARG00000006624,ppp2r2ab,0.1126,-0.3335,0.168406,False,not_significant
ENSDARG00000028067,bnip3lb,-0.1482,0.9858,0.008166,False,not_significant
ENSDARG00000032083,dpysl2b,-0.1346,1.4531,0.028089,True,up_in_MUT
ENSDARG00000027687,tmem230a,0.0852,0.2834,0.27622,False,not_significant
ENSDARG00000075864,igsf9a,-0.2973,-1.4427,0.161784,False,not_significant
ENSDARG00000092976,si_ch211-127i16.2,-0.2584,-0.8178,0.183773,False,not_significant
ENSDARG00000043465,atp6v1b2,0.0359,-0.0381,0.39807,False,not_significant
ENSDARG00000044015,gfra2b,0.8208,-0.6602,0.320973,False,not_significant
ENSDARG00000005540,xpo7,0.1701,-0.9519,0.15097,False,not_significant
ENSDARG00000057299,pbdc1,0.0641,0.9065,0.18864,False,not_significant
ENSDARG00000013110,dmtn,-0.2228,0.7838,0.258135,False,not_significant
ENSDARG00000057456,ppp3ccb,-0.0698,-0.4222,0.214191,False,not_significant
ENSDARG00000076858,TCIM (1 of many),-0.4254,0.0987,0.353745,False,not_significant
ENSDARG00000057678,sfrp1b,-0.1075,2.2311,0.010517,True,up_in_MUT
ENSDARG00000057676,golga7,-0.1314,0.1307,0.305075,False,not_significant
ENSDARG00000099593,r3hcc1,0.1573,-1.0167,0.006268,True,down_in_MUT
ENSDARG00000044010,loxl2a,0.2754,0.8284,0.005059,False,not_significant
ENSDARG00000073753,tacc1,-0.217,0.735,0.013652,False,not_significant
ENSDARG00000076765,ddhd2,-0.0141,0.4083,0.220886,False,not_significant
ENSDARG00000057672,plpp5,-0.1018,-1.0116,,False,not_significant
ENSDARG00000062765,nsd3,-0.2948,0.0877,0.36923,False,not_significant
ENSDARG00000077515,letm2,-0.1069,0.9595,0.011182,False,not_significant
ENSDARG00000088831,si_dkey-81j8.6,1.5717,-1.3036,0.158285,False,not_significant
ENSDARG00000044048,prnpb,-0.3843,0.1603,0.389843,False,not_significant
ENSDARG00000044044,rassf2b,0.1179,-1.503,0.055003,False,not_significant
ENSDARG00000017880,kcnip3b,-0.538,-0.2797,0.348277,False,not_significant
ENSDARG00000062720,pcdh1a,-0.204,0.3381,0.352083,False,not_significant
ENSDARG00000043976,etf1b,0.443,0.4061,0.22885,False,not_significant
ENSDARG00000017230,fbxw11b,-0.0494,0.4403,0.2395,False,not_significant
ENSDARG00000043962,fgf18b,-0.3701,0.5132,0.362515,False,not_significant
ENSDARG00000101232,pcdh1g2,0.3451,0.2195,0.363134,False,not_significant
ENSDARG00000034808,kcnip1b,-0.1486,0.6134,0.204234,False,not_significant
ENSDARG00000014329,npm1a,0.5977,-0.8627,0.1157,False,not_significant
ENSDARG00000014047,cldn7b,-0.1659,0.1294,0.361579,False,not_significant
ENSDARG00000079251,nlgn2b,0.5885,-3.1236,0.017826,True,down_in_MUT
ENSDARG00000078691,gigyf1b,-0.2101,0.17,0.221295,False,not_significant
ENSDARG00000056920,tmem88a,-0.3864,0.8519,0.03538,False,not_significant
ENSDARG00000056929,kdm6bb,-0.3307,0.8807,0.042049,False,not_significant
ENSDARG00000056915,si_ch211-237l4.6,-0.4567,-0.3041,0.284634,False,not_significant
ENSDARG00000056913,pcolcea,-0.0022,0.9331,0.015823,False,not_significant
ENSDARG00000056885,per1a,0.343,0.7049,0.061597,False,not_significant
ENSDARG00000056877,vamp2,0.868,-2.6933,0.009376,True,down_in_MUT
ENSDARG00000056871,ap4m1,0.3029,-0.5791,0.039336,False,not_significant
ENSDARG00000039215,arrb2a,0.7652,-1.1465,0.004165,True,down_in_MUT
ENSDARG00000094899,si_ch1073-143l10.2,1.1021,-3.0431,0.000386,True,down_in_MUT
ENSDARG00000086416,med11,-0.1567,-0.1313,0.331248,False,not_significant
ENSDARG00000104458,rnasekb,-0.599,0.5095,0.093441,False,not_significant
ENSDARG00000099273,zgc_103508,0.1192,-0.3222,0.235442,False,not_significant
ENSDARG00000069333,FP102052.1,0.7547,-0.1687,0.34775,False,not_significant
ENSDARG00000086665,si_dkey-175g6.2,0.4014,-1.3027,0.074702,False,not_significant
ENSDARG00000057110,slc25a1a,0.4111,-1.856,0.001602,True,down_in_MUT
ENSDARG00000057105,nle1,0.4332,-0.0427,0.388212,False,not_significant
ENSDARG00000003984,LTN1,0.036,-0.2534,0.199833,False,not_significant
ENSDARG00000029051,gbe1a,0.2397,-1.6694,0.033969,True,down_in_MUT
ENSDARG00000044091,pitpnab,1.3448,-1.0412,0.117869,False,not_significant
ENSDARG00000061120,slc43a2b,1.4614,0.661,0.178844,False,not_significant
ENSDARG00000062361,PAXBP1,-0.4243,-0.515,0.07141,False,not_significant
ENSDARG00000016439,slc7a1,-1.2417,0.4687,0.207847,False,not_significant
ENSDARG00000062347,mtus2a,-0.1832,-0.7875,0.112328,False,not_significant
ENSDARG00000057021,vps36,0.1945,-0.0446,0.365187,False,not_significant
ENSDARG00000086302,proser1,0.3952,0.3986,0.071573,False,not_significant
ENSDARG00000057004,si_ch211-287a12.9,0.2696,0.456,0.160584,False,not_significant
ENSDARG00000056985,tpte,0.0893,0.0538,0.391339,False,not_significant
ENSDARG00000076121,smpd1,-0.4319,0.5475,0.101729,False,not_significant
ENSDARG00000056964,ilk,-0.1738,0.5604,0.014135,False,not_significant
ENSDARG00000043898,timm10b,0.0466,-0.0683,0.369829,False,not_significant
ENSDARG00000017067,chordc1b,0.2783,-0.615,0.089306,False,not_significant
ENSDARG00000069157,tmem135,0.0109,0.315,0.1726,False,not_significant
ENSDARG00000008243,cct8,0.0378,0.5852,0.025379,False,not_significant
ENSDARG00000069143,map3k7cl,-0.043,0.6919,0.097892,False,not_significant
ENSDARG00000002196,bach1b,-0.0048,0.3892,0.082128,False,not_significant
ENSDARG00000069139,grik1a,0.696,-0.0149,0.403265,False,not_significant
ENSDARG00000078430,tiam1a,-0.1462,0.8386,0.003422,False,not_significant
ENSDARG00000043848,sod1,-0.0719,0.1635,0.243555,False,not_significant
ENSDARG00000077093,scaf4a,-0.1338,0.106,0.270258,False,not_significant
ENSDARG00000043806,postna,-0.0331,1.2244,0.014758,True,up_in_MUT
ENSDARG00000070507,trpc4a,0.7613,-2.2782,0.010136,True,down_in_MUT
ENSDARG00000043857,ufm1,0.1542,-0.0937,0.348892,False,not_significant
ENSDARG00000076856,frem2a,1.035,-1.1066,0.109619,False,not_significant
ENSDARG00000056678,trim47,-0.2155,-0.1478,0.286715,False,not_significant
ENSDARG00000005397,trim3b,-0.7405,0.7217,0.048831,False,not_significant
ENSDARG00000069129,fhdc3,1.8596,-3.1569,0.0,True,down_in_MUT
ENSDARG00000079850,dchs1b,-0.3526,-0.7017,0.180799,False,not_significant
ENSDARG00000079933,SLC46A3 (1 of many),1.1332,3.2421,0.212948,False,not_significant
ENSDARG00000025011,synj1,-0.4329,-0.1677,0.356696,False,not_significant
ENSDARG00000075382,slc9a6b,-0.0735,-0.021,0.398762,False,not_significant
ENSDARG00000056653,fhl1b,-0.1131,0.1333,0.328115,False,not_significant
ENSDARG00000094386,adgrg4b,1.5727,-3.6681,0.000367,True,down_in_MUT
ENSDARG00000056649,htatsf1,0.1286,-0.1895,0.193275,False,not_significant
ENSDARG00000095400,si_ch73-52f15.5,0.797,-1.4012,0.048826,True,down_in_MUT
ENSDARG00000056633,fgf13b,0.3465,-3.2877,0.000143,True,down_in_MUT
ENSDARG00000069109,znrd2,0.14,-0.1074,0.377599,False,not_significant
ENSDARG00000069106,fam89b,-0.0646,0.8727,0.097371,False,not_significant
ENSDARG00000079895,ehbp1l1b,-0.031,4.4614,,False,not_significant
ENSDARG00000056479,rab1bb,-0.281,4.8428,,False,not_significant
ENSDARG00000073696,frmd8,-0.0498,0.5097,0.1145,False,not_significant
ENSDARG00000062016,vps51,0.1805,-0.1356,0.358134,False,not_significant
ENSDARG00000032816,tm7sf2,1.1238,-1.6582,0.05347,False,not_significant
ENSDARG00000056427,auts2a,0.0979,1.3115,0.018031,True,up_in_MUT
ENSDARG00000069085,ints2,0.4058,-1.0914,0.012208,True,down_in_MUT
ENSDARG00000053884,med13a,0.0474,-0.4755,0.157153,False,not_significant
ENSDARG00000043493,cltca,0.1339,-0.4078,0.238008,False,not_significant
ENSDARG00000069065,btg3,-0.1591,-0.7778,0.102772,False,not_significant
ENSDARG00000092578,si_ch211-222e20.4,-0.1248,-2.6332,1.3e-05,True,down_in_MUT
ENSDARG00000094958,CR392341.3,0.0066,-5.0821,0.021432,True,down_in_MUT
ENSDARG00000015199,cblb,-0.0501,0.9836,0.009209,False,not_significant
ENSDARG00000026531,alcama,0.1657,-0.1332,0.357679,False,not_significant
ENSDARG00000012866,picalma,-0.3314,-0.2493,0.281722,False,not_significant
ENSDARG00000077179,ccdc83,2.1788,-7.2774,0.0,True,down_in_MUT
ENSDARG00000061956,sytl2a,-0.7489,-0.4659,0.21235,False,not_significant
ENSDARG00000089787,crebzf,-0.3504,0.2382,0.224731,False,not_significant
ENSDARG00000014506,tmem126a,-0.2006,0.544,0.087035,False,not_significant
ENSDARG00000099323,dlg2,-0.14,-0.0602,0.382955,False,not_significant
ENSDARG00000011240,ift46,0.8549,-2.9258,2e-05,True,down_in_MUT
ENSDARG00000036338,vps11,-0.0665,0.2506,0.193081,False,not_significant
ENSDARG00000013670,hyou1,0.3409,-1.5033,,False,not_significant
ENSDARG00000068996,hist2h2l,0.0143,0.1596,0.290546,False,not_significant
ENSDARG00000068995,h2afx1,0.5582,-0.7201,0.059009,False,not_significant
ENSDARG00000043542,zpr1,0.1674,0.29,0.322339,False,not_significant
ENSDARG00000089327,BX120005.1,0.4121,2.449,0.05883,False,not_significant
ENSDARG00000068992,hspa8,0.2211,1.0323,0.109292,False,not_significant
ENSDARG00000068982,jhy,2.3512,-3.5316,4.9e-05,True,down_in_MUT
ENSDARG00000018065,ntm,-0.9279,0.2394,0.288994,False,not_significant
ENSDARG00000004627,panx3,1.4839,-3.6451,3e-06,True,down_in_MUT
ENSDARG00000055349,pknox2,-0.2839,0.5959,0.019389,False,not_significant
ENSDARG00000027129,tmem218,2.1293,-3.4963,1e-05,True,down_in_MUT
ENSDARG00000009387,robo4,0.3367,0.5238,0.078649,False,not_significant
ENSDARG00000005645,robo3,-0.1415,-0.0184,0.395526,False,not_significant
ENSDARG00000079474,MSANTD2,0.6857,-0.8264,0.068174,False,not_significant
ENSDARG00000077039,esama,-0.22,0.1498,0.286634,False,not_significant
ENSDARG00000023174,fez1,0.2267,-1.5257,0.010594,True,down_in_MUT
ENSDARG00000055433,vps26bl,0.2567,0.0698,0.374514,False,not_significant
ENSDARG00000004363,lhfpl6,-0.2726,0.5681,0.047699,False,not_significant
ENSDARG00000086112,si_ch211-266i6.3,1.8555,-3.2818,0.0,True,down_in_MUT
ENSDARG00000042489,thap12a,0.859,-1.2435,0.0,True,down_in_MUT
ENSDARG00000042492,si_dkey-250d21.1,-2.9438,-0.0593,0.381709,False,not_significant
ENSDARG00000014796,wnt11r,-0.4389,0.4002,0.182309,False,not_significant
ENSDARG00000023815,uvrag,-0.4751,-0.7073,0.024968,False,not_significant
ENSDARG00000018846,dgat2,-0.6013,2.1889,0.002844,True,up_in_MUT
ENSDARG00000043285,zbtb21,0.1907,0.6954,0.162665,False,not_significant
ENSDARG00000043287,atg101,-0.163,0.1043,0.33953,False,not_significant
ENSDARG00000068919,rad51c,1.1721,-2.8889,0.0,True,down_in_MUT
ENSDARG00000026499,ppm1e,-0.4404,0.0514,0.393613,False,not_significant
ENSDARG00000076473,trim37,1.0348,-2.3108,0.0,True,down_in_MUT
ENSDARG00000014430,rabgef1,-0.2217,0.2013,0.235696,False,not_significant
ENSDARG00000061580,kctd7,0.8117,-0.8402,0.071029,False,not_significant
ENSDARG00000078459,cux1a,-0.2168,0.6647,0.00974,False,not_significant
ENSDARG00000062592,myl10,0.5097,1.0435,0.002355,True,up_in_MUT
ENSDARG00000043357,tbl2,-0.0383,-0.8894,0.053425,False,not_significant
ENSDARG00000098867,PRDM15,0.2937,-0.9875,0.05703,False,not_significant
ENSDARG00000105000,c2cd2,-0.3021,0.4824,0.112097,False,not_significant
ENSDARG00000043371,mdh2,-0.0692,0.7662,0.010578,False,not_significant
ENSDARG00000055622,zgc_153345,0.7651,-3.5721,0.0,True,down_in_MUT
ENSDARG00000011422,ryr1a,-0.5674,0.2474,0.323003,False,not_significant
ENSDARG00000068858,il2rga,-0.2066,0.0471,0.400067,False,not_significant
ENSDARG00000090814,si_dkey-18a10.3,-0.2448,1.3414,0.064573,False,not_significant
ENSDARG00000035332,cfap298,0.2442,0.3038,0.317854,False,not_significant
ENSDARG00000056024,eva1c,-0.1876,0.1679,0.359252,False,not_significant
ENSDARG00000035333,mis18a,0.8421,-1.3919,0.100306,False,not_significant
ENSDARG00000032820,rxfp2a,0.0122,-0.247,0.346832,False,not_significant
ENSDARG00000056001,fryb,-0.2233,0.7704,0.059806,False,not_significant
ENSDARG00000055973,zar1l,0.9069,-4.5094,,False,not_significant
ENSDARG00000079862,kl,3.0507,-1.303,0.008063,True,down_in_MUT
ENSDARG00000055969,rfc3,0.7251,-0.8792,0.272992,False,not_significant
ENSDARG00000079542,stard13a,-0.2785,0.5516,0.09033,False,not_significant
ENSDARG00000070080,nbeaa,-0.2094,-0.1193,0.332185,False,not_significant
ENSDARG00000018856,dclk1a,0.6234,-0.1669,0.32724,False,not_significant
ENSDARG00000089570,ccdc169,1.2152,-5.3444,0.0,True,down_in_MUT
ENSDARG00000043236,ccna1,2.0839,-5.0494,0.002564,True,down_in_MUT
ENSDARG00000021938,smad9,-0.1438,0.0398,0.388404,False,not_significant
ENSDARG00000061235,alg5,0.0189,-0.1545,0.356789,False,not_significant
ENSDARG00000068755,exosc8,0.579,-0.7959,0.063316,False,not_significant
ENSDARG00000078658,supt20,0.2216,-1.0897,0.013644,True,down_in_MUT
ENSDARG00000030803,zgc_110006,0.6517,0.0598,0.389935,False,not_significant
ENSDARG00000043211,ripk4,0.8757,-1.353,0.002783,True,down_in_MUT
ENSDARG00000043209,nsun5,0.682,-0.658,0.070551,False,not_significant
ENSDARG00000055113,pom121,0.4602,-1.1089,0.018567,True,down_in_MUT
ENSDARG00000061378,smg8,0.4274,-0.3318,0.202757,False,not_significant
ENSDARG00000087393,prr11,0.867,-4.0926,0.0,True,down_in_MUT
ENSDARG00000026338,styxl1,1.8669,-8.4182,0.0,True,down_in_MUT
ENSDARG00000030914,tmem120a,0.2621,-0.446,0.163409,False,not_significant
ENSDARG00000055092,pora,-0.1649,0.5021,0.01621,False,not_significant
ENSDARG00000092463,rhbdd2,0.353,-1.0587,0.050137,False,not_significant
ENSDARG00000088937,si_dkey-259j3.5,-0.3282,0.2897,0.296817,False,not_significant
ENSDARG00000043182,hhla2a.1,0.6915,0.0465,0.385552,False,not_significant
ENSDARG00000079889,phldb2a,-0.4017,0.612,0.075569,False,not_significant
ENSDARG00000103071,si_ch211-244c8.4,0.1367,-0.08,0.384107,False,not_significant
ENSDARG00000055066,zdhhc20a,0.0725,-0.6696,0.144948,False,not_significant
