,activity,pval
RCOR2,-1.3895813406882482,0.5499824285507202
CTCFL,-1.3932005341015028,0.5489457249641418
KLF6,-1.41956106310141,0.5303410291671753
CTCF,-1.429411921235226,0.5231906771659851
SOX4,-1.4343134633015528,0.5231906771659851
NFKB1,-1.4382620521163993,0.5231906771659851
SALL2,-1.4382845359719456,0.5231906771659851
MNT,-1.4415526459325272,0.5231906771659851
STAT1,-1.4448191738798337,0.5231906771659851
PAX7,-1.4494303410897926,0.5231906771659851
IRF1,-1.4570057063259498,0.5221999287605286
STAT6,-1.4662113372345673,0.5181742906570435
RELA,-1.4717223039609935,0.5157152414321899
ATOH7,-1.4729134040723868,0.5157152414321899
NUPR1,-1.4788076448536511,0.5157152414321899
ZMYND8,-1.481008625465473,0.5157152414321899
NFKB2,-1.4846017938062104,0.5157152414321899
KMT2A,-1.4857490374511249,0.5157152414321899
MYOG,-1.4859781866934654,0.5157152414321899
LMX1B,-1.4879168281066661,0.5157152414321899
PML,-1.49116974180049,0.5157152414321899
ID4,-1.520334470258013,0.4982052743434906
NANOG,-1.5234036890927707,0.4982052743434906
PRRX1,-1.5296700589648802,0.49736422300338745
RB1,-1.5309312932510584,0.49736422300338745
POU5F1,-1.5310460162567385,0.49736422300338745
KDM5A,-1.5479784985178728,0.49082517623901367
ATOH1,-1.553913470387508,0.4903319776058197
SMAD1,-1.5577359507544075,0.4903319776058197
OTX2,-1.564981044294438,0.4889094829559326
KLF5,-1.5688758262851985,0.4889094829559326
REST,-1.5771664001395098,0.4885202646255493
WWTR1,-1.585286602076006,0.483569473028183
CTBP2,-1.59495222410561,0.4801326394081116
POU2F1,-1.5992600456354353,0.4789450466632843
HOXA1,-1.6359402617520813,0.4646807014942169
KLF4,-1.6433748674415694,0.46072259545326233
MYBL1,-1.6624838079240758,0.4457937180995941
ELF4,-1.677441975724918,0.440510630607605
NFATC2,-1.683315959062393,0.440510630607605
LITAF,-1.710656402206201,0.42252326011657715
MYF6,-1.7189727339492964,0.41976457834243774
TET1,-1.7194570442300383,0.41976457834243774
EGR2,-1.7201771986342893,0.41976457834243774
DNMT3B,-1.7457971321109025,0.4090357720851898
BACH1,-1.7495297723646903,0.408726304769516
ZBTB17,-1.757182204648036,0.40649551153182983
STAT2,-1.7727843019498442,0.3973785638809204
NEUROG2,-1.7971054832518458,0.3854547142982483
NKX3-1,-1.8342116425746644,0.37214645743370056
LYL1,-1.8480894033645867,0.36370202898979187
BCL6,-1.8528341699184205,0.36278119683265686
SIN3A,-1.8550944871640285,0.36278119683265686
PROX1,-1.8576446775768927,0.36278119683265686
TFAP2A,-1.8591314248847466,0.36278119683265686
FOXF2,-1.8649575913322096,0.36278119683265686
ELK1,-1.865382012551574,0.36278119683265686
ATF5,-1.8846602209884409,0.35495230555534363
NKRF,-1.9309840113255274,0.33646413683891296
RUNX1,-1.9310160794191498,0.33646413683891296
PEG3,-1.935446813955216,0.33646413683891296
MEF2C,-1.9383200794178188,0.33646413683891296
ELF3,-1.947544130786856,0.33646413683891296
IRF7,-1.9532422460472743,0.33646413683891296
TFAP2D,-1.9569313697235464,0.33646413683891296
ARID1A,-1.9593781017634688,0.33646413683891296
ETV4,-1.9986454374629592,0.3219772279262543
PATZ1,-2.007162292114032,0.31874945759773254
POU4F1,-2.050576601475995,0.29321780800819397
GFI1,-2.0700793386347183,0.2886895537376404
HLF,-2.072689760817478,0.2886895537376404
MEF2D,-2.1053944827285003,0.270577609539032
MYT1,-2.1361724005932228,0.2563287615776062
NRG1,-2.1476948034269796,0.25188446044921875
IRF3,-2.192371404084235,0.2302599847316742
DLX4,-2.2329279992380195,0.2124781459569931
VHL,-2.238527547696957,0.21195079386234283
MYCN,-2.2648615346833534,0.2079630196094513
EZH2,-2.267115095405218,0.2079630196094513
WT1,-2.30763490123569,0.19318878650665283
SMAD2,-2.326668314007641,0.18611490726470947
PBX2,-2.3579212682359207,0.17348255217075348
PLAGL1,-2.4494604194089105,0.14699038863182068
SMAD6,-2.506109741550354,0.12922240793704987
MECP2,-2.5346409771296465,0.12288885563611984
TP63,-2.5785515464706528,0.11849422007799149
ATF3,-2.602752428867693,0.11539731174707413
NEUROD6,-2.6274070624523556,0.10931705683469772
HDAC4,-2.630880904962297,0.10931705683469772
KLF13,-2.6958566041975454,0.09813477098941803
MEF2A,-2.7052500281166987,0.09735081344842911
TAL1,-2.7159549010225033,0.09622392058372498
RELB,-2.745218695093703,0.089927077293396
HEY2,-2.7699126041524758,0.08693931251764297
NFKBIB,-2.792368964791091,0.08406510204076767
DEAF1,-2.8161649675255864,0.08088986575603485
ETV6,-2.867101835992338,0.07063539326190948
FOXP1,-2.9164926777114832,0.06187572702765465
IRF5,-2.9837909989045843,0.051656387746334076
HBP1,-3.0526092699153895,0.04288238659501076
TP73,-3.097042331705707,0.037977587431669235
TFAP4,-3.1378271362849395,0.034569136798381805
MIXL1,-3.1999886328346316,0.029138097539544106
NFATC4,-3.5061526927574396,0.012735645286738873
GRHL2,-3.563883793299227,0.010834531858563423
NFATC1,-3.6853449832535876,0.008424105122685432
HESX1,-3.7757686079981565,0.0062128277495503426
EHF,-3.786573856065788,0.0062128277495503426
TEAD2,-3.849212919628328,0.005540171172469854
ZNF202,-4.619998859074637,0.0003591137647163123
NR1D1,-4.841329499525667,0.00015174326836131513
