,activity,pval
MKX,2.075750100188342,0.18779881298542023
TWIST1,2.0646099097809834,0.18910163640975952
MYBL1,2.063346478149476,0.18910163640975952
FOXC2,2.061998756126016,0.18910163640975952
NFYB,2.0614125542645616,0.18910163640975952
ETV5,2.046973553165909,0.1931631714105606
SREBF1,2.0437338765611597,0.1933634877204895
TLX1,2.040691407337198,0.19347913563251495
PPARGC1A,2.001426770096361,0.21110734343528748
ID3,1.9884390065500335,0.21548855304718018
ESR2,1.987155379802653,0.21548855304718018
PAX3,1.9774814039932072,0.21901719272136688
ATF3,1.9671767060188439,0.22278138995170593
LMO2,1.9646867053308645,0.22278138995170593
TEAD4,1.9513545540057553,0.226899191737175
MAZ,1.9327574995119106,0.23540934920310974
MAFB,1.9234207363033924,0.23902669548988342
ETV7,1.9161210660296275,0.24036794900894165
FOXC1,1.9155578877278259,0.24036794900894165
TET1,1.906715747544747,0.24228374660015106
MAF,1.9019835309229842,0.2427123636007309
DLX4,1.8937192158652163,0.2427123636007309
NFKB2,1.8934653541733995,0.2427123636007309
BARX1,1.8931128500976147,0.2427123636007309
PPARA,1.8873351478793179,0.2427123636007309
PGR,1.88486995667998,0.2427123636007309
IRF8,1.8833013606597988,0.2427123636007309
KLF6,1.883102045783801,0.2427123636007309
MYOCD,1.8823630437756478,0.2427123636007309
ZNF300,1.8171545953070407,0.27450504899024963
MEF2D,1.766975867530613,0.3012530505657196
GATA1,1.7597046394867275,0.30429643392562866
ELK3,1.7571950430287744,0.30429643392562866
PAX7,1.752550442343473,0.30567216873168945
PAX8,1.7424355697995146,0.3106886148452759
GLI3,1.729112483322976,0.3147328197956085
CREB3,1.7277695612672035,0.3147328197956085
NR3C2,1.723783321426673,0.3147328197956085
ELF4,1.7073658993018546,0.32417353987693787
MEF2B,1.692940410215177,0.33243343234062195
HR,1.6901352910342722,0.3326490819454193
ZNF148,1.6811190083146759,0.3372340798377991
MESP2,1.678368074350998,0.3374233543872833
SMAD5,1.6690435961742782,0.34052562713623047
TBPL2,1.6660189713476445,0.34092822670936584
GLIS3,1.65840346023748,0.34351083636283875
HES1,1.6562638631108024,0.34351083636283875
MYC,1.6514240918532417,0.34351083636283875
CTCF,1.6506195929640124,0.34351083636283875
HOXA7,1.6502321935174267,0.34351083636283875
CEBPG,1.6416899822766955,0.34788790345191956
ZBED1,1.6314722770646053,0.35201603174209595
SOX10,1.6300299092111565,0.35201603174209595
TBX1,1.6272396278273422,0.35201603174209595
TCF3,1.6263925026228845,0.35201603174209595
FOXI1,1.6195094124599358,0.35527747869491577
HESX1,1.6107809066625614,0.3554237186908722
HOXA5,1.6102350421853917,0.3554237186908722
HDAC4,1.609937511796417,0.3554237186908722
NCOR2,1.6099083736764062,0.3554237186908722
HMGA2,1.602325206085643,0.35923197865486145
CHD4,1.597258673410197,0.36122995615005493
IRF3,1.5860419566106012,0.36726367473602295
DNMT1,1.5844049130758495,0.36726367473602295
HOXB6,1.5693458059436376,0.3767630159854889
TFE3,1.5633975586506923,0.37950342893600464
SPIC,1.560772253192558,0.3797425329685211
ABL1,1.551203073068219,0.3852611482143402
AIRE,1.5333185619094636,0.39279505610466003
EBF1,1.5310179114875502,0.39279505610466003
EGR4,1.526063213069729,0.39279505610466003
IKZF1,1.5260448654174346,0.39279505610466003
DDIT3,1.5254133444677516,0.39279505610466003
NEUROD6,1.5184019644300246,0.3964674174785614
LHX8,1.5062358862387608,0.4036417007446289
ID1,1.504373174033553,0.4036417007446289
DOT1L,1.498219453779074,0.4036417007446289
CTNNB1,1.4979827616913974,0.4036417007446289
HMGA1,1.4956866628887597,0.4036995470523834
